"","system:index","ARVI","B11","B12","B2","B3","B4","B5","B6","B7","B8","B8A","BAI","BSI","Chlogreen","Class","EVI","EVI2","EVI2_2","GI","LAnthoC","LCaroC","LChloC","MNDSI","MSI","NBR","NDBI","NDMI","NDTI","NDVI","NDVIre","NDWI2","NDrededgeSWIR","NHI","Norm-G","Norm-NIR","Norm-R","RTVIScore","ReCL","RedSWIR1","RededgePeakArea","SAVI","SR-BlueRedEdge1","SR-BlueRedEdge2","SR-BlueRedEdge3","SR-NIRNarrowBlue","SR-NIRNarrowGreen","SR-NIRNarrowRed","SR-NIRNarrowRedEdge1","SR-NIRNarrowRedEdge2","SR-NIRNarrowRedEdge3","STI","VARI","WBI","constant","gNDVI","sample",".geo"
"2264","00000000000000000275_0",0.310146318061885,2425,2661,1778,1258,1438,2051,2672,2928,3684,3233,-0.290361205348234,-0.171474530831099,0.977032336053188,1,-5.49412915851272,1.0521959789186,0.786833328662313,0.874826147426982,-3.69230769230769,-10.7252747252747,1.42759629449049,-0.105721393034826,0.750077327559542,0.161229314420804,-0.206089376330005,0.206089376330005,-0.0464018875344082,0.438500585708708,0.284742807323452,-0.490894374747066,0.00206262891430714,0.316861254412164,0.19717868338558,0.577429467084639,0.225391849529781,98450,1.56189151599444,-987,12322,0.576367333832816,0.866894197952218,0.665419161676647,0.60724043715847,1.81833520809899,2.56995230524642,2.24826147426982,1.57630424183325,1.20995508982036,1.10416666666667,0.911311537016159,-0.196078431372549,0.105721393034826,0,0.43976842574037,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2265","00000000000000000279_0",0.184704013518245,2377.66666666667,1655.16666666667,326.555555555556,473.818181818182,711.545454545455,1160.42857142857,1591.66666666667,1789.5,1741.33333333333,1960.66666666667,-0.714452271071168,0.198042122952955,1.19973722620003,1,0.72267045478711,1.0071772580207,0.746213924466454,0.66590008943401,-2.6062815638654,-2.14601020291621,1.54210267142681,0.370859767251781,1.21268276096566,0.0253692526620542,0.154487335113701,-0.154487335113701,0.179154440633136,0.419828278460683,0.200190360536292,-0.572202462380301,-0.0195575175812329,0.667669156951721,0.161895196777834,0.594982449964279,0.243122353257887,65155.3246753247,1.44725522763085,-1666.12121212121,7213.80735930736,0.701041389123521,0.281409440956406,0.205165794066318,0.182484244512744,6.00408302143586,4.13801483755436,2.75550445040671,1.68960564651812,1.23183246073298,1.09565055415852,1.4365119323331,-0.2768107078168,-0.370859767251781,0,0.610744604047898,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2266","0000000000000000037a_0",0.572547213265776,1097,552,179,281,232,543,1294,1489,1528,1711,-0.810582010582011,-0.124505928853755,2.07645631067961,2,2.05258156477669,1.76626916524702,1.55336082078819,1.21120689655172,-5.68320610687023,-4.09065934065934,2.74217311233886,0.128953771289538,0.64114552893045,0.469230769230769,-0.164190476190476,0.164190476190476,0.33050333535476,0.736363636363636,0.475615644616127,-0.689331122166943,0.401950162513543,0.592162554426705,0.137677609015189,0.748652621264086,0.113669769720725,102500,5.58620689655172,-865,5269,1.14149729868793,0.329650092081031,0.138330757341577,0.120214909335124,9.55865921787709,6.08896797153025,7.375,3.15101289134438,1.32225656877898,1.14909335124244,1.98731884057971,0.146706586826347,-0.128953771289538,0,0.717871485943775,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2267","0000000000000000037b_0",0.596244131455399,1105,582,164,298,258,568,1328,1564,1876,1758,-0.829344432882414,-0.198942109903027,2.03002309468822,2,1.84282460136674,1.81882903981265,1.62046310391796,1.15503875968992,-5.79259259259259,-3.87128712871287,2.75352112676056,0.222748815165877,0.628555176336746,0.526444263628967,-0.258638040925864,0.258638040925864,0.310017783046829,0.758200562324274,0.53518821603928,-0.725850965961362,0.390575916230366,0.5751960085531,0.122532894736842,0.771381578947368,0.106085526315789,104400,6.27131782945736,-847,5476,1.11579469377635,0.288732394366197,0.123493975903614,0.104859335038363,10.719512195122,5.8993288590604,6.81395348837209,3.09507042253521,1.32379518072289,1.12404092071611,1.89862542955326,0.102040816326531,-0.222748815165877,0,0.71011673151751,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2268","0000000000000000037c_0",0.680036883356385,960.5,477.5,158.5,239.5,173.5,484,1303.5,1582,1663.5,1797,-0.837893121963692,-0.232746955345061,2.4837595024188,2,2.45590901598813,1.9455930359086,1.79009082608487,1.38040345821326,-6.47034764826176,-4.86021505376344,3.26859504132231,0.0451807228915663,0.534501947690595,0.55394675385334,-0.267911585365854,0.267911585365854,0.335883171070932,0.811105062602069,0.549243306169965,-0.748292170257488,0.46378439079169,0.600833333333333,0.115338309655671,0.801107633036359,0.0835540573079701,115725,8.58789625360231,-787,5340,1.2355403348554,0.327479338842975,0.121595703874185,0.100189633375474,11.3375394321767,7.50313152400835,10.35734870317,3.71280991735537,1.37859608745685,1.13590391908976,2.01151832460733,0.259332023575639,-0.0451807228915663,0,0.764792536214093,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2269","0000000000000000037d_0",0.53148971441489,1300,683,207.125,354.222222222222,323.833333333333,635,1371.55555555556,1626,1910,1883,-0.801806112074637,-0.131862379292294,1.90351566887566,2,1.72367265252158,1.70339324334402,1.47511965875555,1.09384113913193,-5.79105658884052,-3.80017528483786,2.56062992125984,0.219806952836852,0.690387679235263,0.473197069032009,-0.190031152647975,0.190031152647975,0.311144730206757,0.710064910840857,0.50098231827112,-0.687113553832565,0.335136012114001,0.571735626007523,0.136868090587099,0.738005795857036,0.125126113555866,109512.222222222,4.89809572825528,-976.166666666667,5839.38888888889,1.05953639383872,0.326181102362205,0.151014662994167,0.127383148831488,9.09112854556427,5.31587202007528,5.81471950591868,2.96535433070866,1.37289371354504,1.15805658056581,1.90336749633968,0.0645294481965377,-0.219806952836852,0,0.683337472063571,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2270","000000000000000004d6_0",0.231306528163338,2847.5,1918,553.5,859,1073,1520.5,2493.5,2719,2884,2973.5,-0.686135525942728,0.0656428377276434,1.24963227568817,3,0.875429013390052,1.09813036887317,0.829182081242445,0.800559179869525,-4.1103552532124,-2.81178903826267,1.78822755672476,0.319397479249923,0.957625693627039,0.201166180758017,-0.00636831544970776,0.00636831544970776,0.195047738957087,0.457669951983826,0.309569758201839,-0.541009885118889,0.130454493936303,0.536489950087684,0.178363787375415,0.598837209302326,0.222799003322259,124155,1.68779123951538,-1774.5,10779.5,0.704410674573758,0.36402499177902,0.22197714056547,0.203567488047076,5.37217705510388,3.4615832363213,2.77120223671948,1.95560670831963,1.19250050130339,1.09360058845164,1.48461939520334,-0.155241204207472,-0.319397479249923,0,0.551728636660143,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2271","000000000000000004d7_0",0.299242122058237,3303,2020,650.5,977.5,1098,1728,2681.5,3003,3421,3420,-0.68038324530156,0.038890528179404,1.26409166512659,3,1.13179049939099,1.23345132743363,0.958776332298752,0.890255009107468,-4.00133244503664,-2.78700696055684,1.73784722222222,0.255933657420646,0.965789473684211,0.257489432089689,-0.0175490779298037,0.0175490779298037,0.241029494645876,0.514051781367559,0.328801709069722,-0.555530294418552,0.140699776667021,0.543277654479617,0.177840443918857,0.622396070226508,0.199763485854635,144775,2.11566484517304,-2205,11930.5,0.770831027996016,0.376446759259259,0.242588103673317,0.216616716616717,5.25749423520369,3.49872122762148,3.11475409836066,1.97916666666667,1.27540555659146,1.13886113886114,1.63514851485149,-0.0845614035087719,-0.255933657420646,0,0.55542922114838,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2272","00000000000000000549_0",0.175376988225573,2804,1899,584,823,998,1400,1889,2072,2261,2341,-0.600683760683761,0.143974725440048,1.05308142150247,3,0.815891472868217,0.929815950920245,0.677982478742592,0.824649298597194,-3.59098786828423,-2.53921568627451,1.48,0.261694058154235,1.19777872703973,0.0870192307692308,0.10720631786772,-0.10720631786772,0.192430363597704,0.387542190856091,0.235181644359465,-0.466277561608301,-0.00263991552270327,0.546181417149159,0.201616854483097,0.553895149436551,0.244487996080353,78920,1.26553106212425,-1806,8700,0.603234017068423,0.417142857142857,0.309158284806776,0.281853281853282,4.00856164383562,2.84447144592953,2.34569138276553,1.67214285714286,1.23928004235045,1.12982625482625,1.47656661400737,-0.141471301535974,-0.261694058154235,0,0.479772439949431,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2273","0000000000000000054a_0",0.141268803139307,3241.5,2361,781,1128,1313,1794.5,2280.5,2484,2709,2705.5,-0.551986232611501,0.132326434209708,0.925748502994012,3,0.73776556389388,0.832811334824758,0.595441206578858,0.859101294744859,-3.72693173293323,-2.45091267883572,1.38422959041516,0.254059216809933,1.19811495102569,0.0686390532544379,0.0894882782959415,-0.0894882782959415,0.157161981258367,0.347090999502735,0.203064283335184,-0.412040656763096,-0.017343531186039,0.483693786474425,0.219029126213592,0.526019417475728,0.25495145631068,75325,1.06321401370906,-1928.5,10577.5,0.519718835531227,0.435218723878518,0.342468756851568,0.314412238325282,3.46414852752881,2.39849290780142,2.06054836252856,1.50766230147673,1.18636263977198,1.08917069243156,1.37293519695044,-0.11144578313253,-0.254059216809933,0,0.411503847658797,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2274","0000000000000000054b_0",0.22476050110538,2756.5,1984.5,511,791.5,920.5,1488.5,2056,2225.5,2397.5,2592,-0.67064131485659,0.116695771012072,1.13684210526316,3,0.903032526290046,1.06803253992166,0.801375957636131,0.859858772406301,-3.19296987087518,-2.276726342711,1.49512932482365,0.286063569682152,1.06346450617284,0.0942492012779553,0.0696546371750097,-0.0696546371750097,0.162834844969416,0.445147679324895,0.233916623777663,-0.503606146127313,0.0176958297240441,0.553833145434047,0.192602506387638,0.58340430709332,0.223993186519041,92345,1.60456273764259,-1836,9282.5,0.713706233988044,0.343298622774605,0.248540856031128,0.229611323298135,5.07240704500978,3.27479469361971,2.81586094513851,1.74135035270406,1.26070038910506,1.16468209391148,1.38901486520534,-0.107410491257286,-0.286063569682152,0,0.532141273828875,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2275","0000000000000000054c_0",0.132234572633193,2770,1994,644,907,1132,1479,1924,2124,2310,2291,-0.561158432708688,0.138273045507585,0.960184409052808,3,0.689211326936578,0.821144350856811,0.585743267433072,0.801236749116608,-3.71328671328671,-2.5437125748503,1.43610547667343,0.274774774774775,1.2090790048014,0.0734200743494424,0.0905511811023622,-0.0905511811023622,0.162888329135181,0.342242882045322,0.219319081551861,-0.436120609263289,-0.0178662582950485,0.506663040522165,0.208553690503564,0.531156587721315,0.260289721775121,67360,1.04063604240283,-1638,8950,0.507813641010662,0.435429344151454,0.334719334719335,0.303201506591337,3.55745341614907,2.52590959206174,2.02385159010601,1.54901960784314,1.19074844074844,1.0786252354049,1.38916750250752,-0.161290322580645,-0.274774774774775,0,0.432770481550969,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2276","0000000000000000054d_0",0.262144420131291,2454,1641,510,763,843,1397,1939,2100,2374,2418,-0.651639344262295,0.0668176670441676,1.11944444444444,3,1.06083702882483,1.14182722187694,0.870242371879405,0.905100830367734,-3.31230283911672,-2.36753100338219,1.50322118826056,0.246119733924612,1.01488833746898,0.182565379825654,0.0165700082850041,-0.0165700082850041,0.198534798534799,0.475909232203917,0.259082471492973,-0.513547975773032,0.0832402234636871,0.525645010879702,0.191708542713568,0.596482412060302,0.211809045226131,85550,1.81613285883749,-1611,8697,0.724359957074965,0.365068002863278,0.263022176379577,0.242857142857143,4.74117647058824,3.16906946264744,2.86832740213523,1.73085182534001,1.24703455389376,1.15142857142857,1.49542961608775,-0.072992700729927,-0.246119733924612,0,0.520276642565231,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2277","0000000000000000054e_0",0.228314476356252,2939,2114.5,605.5,918,997.5,1570.5,2221.5,2383,2570,2575.5,-0.619302106255894,0.107002249718785,1.03496081977095,3,0.979201693754281,1.05758722152165,0.791792547834844,0.920300751879699,-3.65210727969349,-2.46943005181347,1.5173511620503,0.244541484716157,1.14113764317608,0.0972355640943537,0.066981303321837,-0.066981303321837,0.163154249530029,0.440784863349685,0.241395966670692,-0.473623853211009,0.0246771217712177,0.523982369717397,0.204659458254375,0.572957306877717,0.222383234867908,83925,1.57644110275689,-1941.5,9748,0.662375822023227,0.385546004457179,0.272563583164528,0.25409148132606,4.25350949628406,2.80555555555556,2.58195488721804,1.63992359121299,1.15935178933153,1.08078052874528,1.38992669661859,-0.0606870229007634,-0.244541484716157,0,0.474452554744526,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2278","00000000000000000572_0",0.194244604316547,2824.75,1927.57142857143,619.714285714286,973.666666666667,1156,1737.5,2377.25,2602,2807,2838.5,-0.641598678095632,0.0747942471156025,1.04696625069158,3,0.809926274773638,0.999596367305752,0.739377328747492,0.842272202998847,-3.40650229107571,-2.3278164738961,1.49755395683453,0.30201126307321,0.995155892196583,0.185746183090942,0.00315177342744262,-0.00315177342744262,0.188787434712359,0.416603583144083,0.235339421278468,-0.484923293951684,0.104459285684656,0.487330247252145,0.197231600270088,0.568602295746117,0.234166103983795,91451.6666666667,1.42820069204152,-1668.75,10711.25,0.631727158948686,0.356670092497431,0.260685365743731,0.238168441857911,4.58033656062702,2.91526874358097,2.45544982698962,1.6336690647482,1.19402671153644,1.09089162182936,1.46544504557919,-0.120754359960894,-0.30201126307321,0,0.489179381803874,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2279","00000000000000000573_0",0.344539358868375,2275.5,1445.5,581.5,938,892,1415,2717.5,3079,3078,3164,-0.689494059538112,-0.0720667936135931,1.34466638334042,3,1.34283432643283,1.32117854444724,1.04697497988429,1.05156950672646,-6.45492662473795,-3.69406118776245,2.17597173144876,0.210722768917543,0.719184576485461,0.360893113739361,-0.149901933314654,0.149901933314654,0.223058317656544,0.550629722921914,0.370131315379479,-0.532868525896414,0.305548883017055,0.416212852030496,0.191116544417278,0.627139364303179,0.181744091279544,152640,2.45067264573991,-1383.5,11267.5,0.840133119684457,0.41095406360424,0.213983440662374,0.188860019486846,5.44110060189166,3.37313432835821,3.54708520179372,2.23604240282686,1.16430542778289,1.02760636570315,1.57419578000692,0.0368442130556668,-0.210722768917543,0,0.542662116040956,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2280","00000000000000000574_0",0.176563114431773,2938.5,2107.5,575,913.5,1047,1563,1966.5,2173.5,2417,2478,-0.623321323288569,0.142386241490505,1.00060569351908,3,0.780626780626781,0.948917748917749,0.694613450150077,0.872492836676218,-3.34642032332563,-2.1998987854251,1.39059500959693,0.290998766954377,1.18583535108959,0.0684053486573102,0.097376528802166,-0.097376528802166,0.164684898929845,0.395496535796767,0.214572864321608,-0.451433718660862,-0.0346097201767305,0.525700934579439,0.20868075385494,0.55214163335237,0.23917761279269,75855,1.30850047755492,-1891.5,9228,0.608849808537796,0.367882277671145,0.292397660818713,0.264550264550265,4.3095652173913,2.71264367816092,2.36676217765043,1.58541266794626,1.26010678871091,1.14009661835749,1.39430604982206,-0.0963551064597618,-0.290998766954377,0,0.461300309597523,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2281","00000000000000000575_0",0.240515520058087,3024,2018,585,891,1046,1558,2376,2622,2832,2850,-0.65938864628821,0.0872178442633899,1.16374030216415,3,0.945674044265594,1.10502706883217,0.835610285585957,0.851816443594646,-3.93103448275862,-2.69475847893114,1.68292682926829,0.282648681790313,1.06105263157895,0.167835051546392,0.0327868852459016,-0.0327868852459016,0.199523998413328,0.460546673543063,0.290205011389522,-0.521353746978243,0.081474738279472,0.544827586206897,0.186831620884882,0.593835185573495,0.219333193541623,109610,1.7074569789675,-1978,10452,0.694469395611446,0.375481386392811,0.246212121212121,0.223112128146453,4.87179487179487,3.1986531986532,2.72466539196941,1.82926829268293,1.19949494949495,1.08695652173913,1.49851337958375,-0.114644970414201,-0.282648681790313,0,0.523656776263031,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2282","00000000000000000576_0",0.353341985723556,2455,1431,562,938.5,996.5,1573,2978.5,3345.5,3609,3615,-0.730907349772564,-0.0943916038045261,1.43937885725662,3,1.21534238928173,1.36112015630088,1.08825146627566,0.941796287004516,-5.27265563435776,-3.30909990108803,2.12682771773681,0.27879371190247,0.67911479944675,0.432142857142857,-0.190303430079156,0.190303430079156,0.263510036026763,0.567256541092172,0.392898494789656,-0.587245739417262,0.350946819367275,0.446883748342419,0.169282106782107,0.650974025974026,0.179743867243867,177435,2.62167586552935,-1458.5,12508.5,0.851637033824805,0.357279084551812,0.188685579989928,0.167986848004783,6.43238434163701,3.85189131592968,3.62769693928751,2.29815638906548,1.21369817021991,1.08055597070692,1.71558350803634,-0.0422432629278951,-0.27879371190247,0,0.587789612386077,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2283","00000000000000000577_0",0.220626631853786,2692,1872,678,1028,1194,1597,2598,2770,3062,3027,-0.634008097165992,0.019145030159979,1.15314285714286,3,0.908206923376118,1.05313601127555,0.787707047194953,0.860971524288107,-4.86818980667838,-3.01414581066377,1.73450219160927,0.275641025641026,0.889329369012223,0.241183623834617,-0.0643030935001738,0.0643030935001738,0.179666958808063,0.43890977443609,0.314445159905559,-0.497310513447433,0.16241610738255,0.447311827956989,0.194549583648751,0.579485238455715,0.225965177895534,123010,1.56448911222781,-1498,11186,0.651308776501244,0.424546023794615,0.260969976905312,0.244765342960289,4.4646017699115,2.94455252918288,2.53517587939698,1.89542892924233,1.16512702078522,1.0927797833935,1.43803418803419,-0.107512953367876,-0.275641025641026,0,0.492971639950678,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2284","00000000000000000578_0",0.285810356422327,2603,1738,641,992,1062,1576,2644,2883,3183,3128,-0.659856725921995,-0.0212311390038723,1.21806853582555,3,1.11666842160682,1.19886952425813,0.92494069215741,0.934086629001883,-4.93664383561644,-3.08342245989305,1.82931472081218,0.247210804462713,0.832161125319693,0.29363950416582,-0.100241963359834,0.100241963359834,0.199262842662981,0.499646643109541,0.337675982349233,-0.524790419161677,0.206754906435418,0.448122392211405,0.189421424479664,0.607790719877793,0.202787855642543,133840,1.99717514124294,-1541,11293,0.739529889034721,0.406725888324873,0.242435703479576,0.222337842525147,4.8798751950078,3.15322580645161,2.94538606403013,1.98477157360406,1.18305597579425,1.08498092265002,1.49769850402762,-0.0495399858457183,-0.247210804462713,0,0.518446601941748,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2285","00000000000000000579_0",0.256126482213439,2706,1859,530,847,941,1459,2169,2366,2648,2750,-0.676829268292683,0.0687179487179487,1.19254119687771,3,0.987847222222222,1.14116991643454,0.869605086196357,0.900106269925611,-3.86601307189542,-2.54682454251884,1.62165867032214,0.279401767505099,0.984,0.175061016197027,0.0108330220395966,-0.0108330220395966,0.185542168674699,0.475619949846754,0.289505721938154,-0.515307582260372,0.076961271102284,0.523219814241486,0.190937781785392,0.596934174932372,0.212128043282236,110070,1.81402763018066,-1765,9685,0.735067045916294,0.363262508567512,0.244352236053481,0.224006762468301,5.18867924528302,3.24675324675325,2.92242295430393,1.88485263879369,1.26786537574919,1.16229923922232,1.45562130177515,-0.0747217806041336,-0.279401767505099,0,0.529051987767584,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2286","0000000000000000057a_0",0.565343860378143,1970.5,1104.5,389,723.5,523,1242.5,2717,3103.5,3378,3379,-0.793524416135881,-0.203418257327689,1.71871820956256,3,1.9829142936519,1.75602255253716,1.54017953476328,1.38336520076482,-5.97976878612717,-3.63620386643234,2.49778672032193,0.146929824561404,0.583160698431489,0.507194645844953,-0.263157894736842,0.263157894736842,0.281626016260163,0.731863624711612,0.462179417811925,-0.647202243081799,0.421954729818134,0.462880475129918,0.15644934587523,0.730457346740188,0.113093307384582,187095,5.45889101338432,-1447.5,10965,1.09775784753363,0.31307847082495,0.143172616856827,0.125342355405188,8.68637532133676,4.67035245335176,6.46080305927342,2.71951710261569,1.24365108575635,1.08877074270984,1.78406518786781,0.233819241982507,-0.146929824561404,0,0.647288238878732,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2287","0000000000000000057b_0",0.222313371616079,2469,1577,500,857,948,1627,2163,2370,2480,2584,-0.675745784695201,0.0683132718461779,1.0402576489533,3,0.866711925775062,1.07226596675416,0.805264707119129,0.904008438818565,-3.07792207792208,-2.10292812777285,1.45666871542717,0.30939226519337,0.955495356037152,0.22257825979788,-0.00222267124671651,0.00222267124671651,0.220464656450816,0.446907817969662,0.207694180667154,-0.486364998501648,0.15668449197861,0.484666265784726,0.2,0.578763127187865,0.221236872812135,78430,1.61603375527426,-1521,9692,0.694692144373673,0.307314074984634,0.231160425335183,0.210970464135021,5.168,3.01516919486581,2.72573839662447,1.58819913952059,1.19463707813222,1.09029535864979,1.56563094483196,-0.0697318007662835,-0.30939226519337,0,0.501888985759954,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2288","0000000000000000057c_0",0.126387950178623,2866.5,2081,592.5,857,1131,1480.5,1886.5,2033,2324,2331,-0.594663930220626,0.156349435927104,0.997219251336898,3,0.639027264449087,0.828472222222222,0.591836329721792,0.757736516357206,-3.26062550120289,-2.28941441441441,1.37318473488686,0.312445604873803,1.22972972972973,0.0551645856980704,0.104517869184086,-0.104517869184086,0.158767054067711,0.345296671490593,0.221711131554738,-0.461175730902232,-0.0490233144297417,0.539680408218074,0.198747680890538,0.538961038961039,0.262291280148423,70310,1.05481874447392,-1735.5,8862,0.51985559566787,0.400202634245187,0.31407368142062,0.29144121987211,3.93417721518987,2.71995332555426,2.06100795755968,1.57446808510638,1.23562152133581,1.146581406788,1.37746275828928,-0.196345395915443,-0.312445604873803,0,0.462358845671267,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2289","0000000000000000057d_0",0.117652469873977,2944,2055,618.5,911.5,1199,1534,2026.5,2213,2419,2426,-0.593693545738216,0.153958637977857,0.992026170517277,3,0.613034520878348,0.809063277148383,0.575732407127756,0.760216847372811,-3.55502008032129,-2.41725832878209,1.44263363754889,0.31939477303989,1.21352019785655,0.0813589628967367,0.0978929703524147,-0.0978929703524147,0.177835567113423,0.337202874516307,0.223880597014925,-0.452634739528599,-0.00698272693862551,0.527168979380106,0.201236339551827,0.534054531405232,0.264709129042941,74055,1.01751459549625,-1745,9398.5,0.507654116673562,0.403194263363755,0.305206020231927,0.279484862178039,3.92239288601455,2.66154690071311,2.023352793995,1.58148631029987,1.19713792252652,1.0962494351559,1.43260340632603,-0.19269436997319,-0.31939477303989,0,0.45378277153558,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2290","0000000000000000057e_0",0.217339901477833,2664,1748,545,804,993,1513,2169,2346,2544,2595,-0.652866242038217,0.0841980432849096,1.11998273629694,3,0.878156494168271,1.05211984171848,0.78679842538858,0.809667673716012,-3.30888575458392,-2.42355371900826,1.55056179775281,0.291287386215865,1.02658959537572,0.185461323392358,0.0230414746543779,-0.0230414746543779,0.207615593834995,0.438507209499576,0.254128666502342,-0.519713261648746,0.107480214449834,0.536332179930796,0.185210780926054,0.5860400829302,0.228749136143746,90290,1.5619335347432,-1671,9616,0.669639124982583,0.360211500330469,0.251267865375749,0.23231031543052,4.76146788990826,3.22761194029851,2.61329305135952,1.71513549239921,1.19640387275242,1.10613810741688,1.52402745995423,-0.150958466453674,-0.291287386215865,0,0.526919682259488,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2291","0000000000000000057f_0",0.294751509521598,2742,1967.5,581.5,891,949,1373,2491.5,2725.5,2903,2921,-0.667951463240542,0.0287784823357257,1.29019434628975,3,1.15300643181684,1.21712950947314,0.942758993361124,0.938883034773446,-5.6545643153527,-3.44346178142767,1.98506919155135,0.240117608624632,0.938719616569668,0.192074735653424,-0.0285208148804252,0.0285208148804252,0.16445482535301,0.507268951194185,0.357811038353602,-0.530311017395888,0.117515137923301,0.509496284062758,0.187855787476281,0.612059877714527,0.200084334809192,134500,2.05900948366702,-1793,10460,0.764242345950136,0.423525127458121,0.2333935380293,0.213355347642634,5.02321582115219,3.27833894500561,3.07797681770285,2.12745812090313,1.17238611278346,1.07172995780591,1.39364675984752,-0.0460866110448947,-0.240117608624632,0,0.532528856243442,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2292","00000000000000000580_0",0.214655515730785,2787,1889.5,588.5,867,986,1556.5,2061.5,2268,2461.5,2486,-0.617173524150268,0.105965117983292,1.02578914792655,3,0.930386531307144,1.02688125271857,0.763890326989584,0.879310344827586,-3.28934010152284,-2.34297520661157,1.4571153228397,0.252461098761512,1.12107803700724,0.131464031257182,0.0620177193483853,-0.0620177193483853,0.191917031968352,0.427991298042059,0.22523643603783,-0.479044614691302,0.0435332827132372,0.525451559934319,0.200950283926295,0.570518020628115,0.22853169544559,76760,1.49645030425964,-1801,9358,0.647948164146868,0.378091872791519,0.285471743875819,0.259479717813051,4.22429906542056,2.86735870818916,2.52129817444219,1.59717314487633,1.2059180208586,1.09611992945326,1.47499338449325,-0.0941083432186635,-0.252461098761512,0,0.482851178049508,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2293","00000000000000000581_0",0.0942913295854472,2870,1970,610,929,1238.5,1499,1822,1977,2382.75,2273.75,-0.576939748591244,0.157120225312445,0.936470345963756,3,0.545946848609189,0.758147560218096,0.534082316589341,0.750100928542592,-3.46842105263158,-2.22384701912261,1.31887925283522,0.340005409791723,1.26223199560198,0.0948251105622882,0.0927609347484651,-0.0927609347484651,0.18595041322314,0.315982050396962,0.227667933277517,-0.438967313353967,-0.0390295358649789,0.510923927349302,0.204164606340311,0.523652546563376,0.272182847096313,64027.5,0.923899878885749,-1631.5,8810.25,0.442068180200697,0.406937958639093,0.334796926454446,0.308548305513404,3.72745901639344,2.44752421959096,1.83589018974566,1.51684456304203,1.24794182217344,1.15010116337886,1.45685279187817,-0.198715890850722,-0.340005409791723,0,0.419873546171259,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"2294","00000000000000000582_0",0.166402908025404,3147.5,2157.5,708.625,1046.5,1256.5,1824,2310.75,2458.5,2807.66666666667,2808.5,-0.597043039414294,0.112080257987132,0.978400975439819,3,0.770501235600187,0.915780410807265,0.665820589716588,0.832869080779944,-3.1620578778135,-2.20419141544324,1.34786184210526,0.27879905858406,1.12070500267046,0.130945587593569,0.0570652934426689,-0.0570652934426689,0.186616399622997,0.381669058847652,0.212378553436488,-0.456951351351351,0.0342975437811224,0.500953743443014,0.204767805896165,0.5493738585964,0.245858335507435,80830,1.23451386125481,-1891,10658.25,0.572623293567827,0.388500548245614,0.306664502867035,0.288234695952817,3.96330922561298,2.68370759675107,2.23517707918822,1.53974780701754,1.21540625338094,1.14236322961155,1.45886442641947,-0.13171305370443,-0.27879905858406,0,0.457068741893645,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
