system:index,Class,pc1,pc2,.geo
00000000000000000315_0,1,0.016438340556422657,2.4849750352945277,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000316_0,1,-0.5978779873713468,-2.286889655297904,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000317_0,1,-0.7103167878457822,-0.8406783716534,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000318_0,1,3.893025026931468,-2.416360253667322,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000319_0,1,-0.6922992016832783,-0.727114952926016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031a_0,1,12.363480663135276,-184.72926846237925,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031b_0,1,-0.5781704700384867,0.19670174929260517,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031c_0,1,-0.7104140122903604,-0.8418716894694065,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031d_0,1,-0.5640287463418543,6.185753391178263,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031e_0,1,-0.43184040952933067,-5.094407196172487,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031f_0,1,-0.6761277854737181,-0.7075567932957403,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000320_0,1,7.377993721350768,-124.9644042947615,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000321_0,1,-0.7104717740220663,-0.8438416839751086,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000322_0,1,5.797163119994453,-90.01547090473575,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000323_0,1,6.179472237927374,-99.96926013826146,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000324_0,1,6.398688255122189,-92.75459932786828,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000325_0,1,-0.5832759926913468,-2.1442065175373393,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000326_0,1,-0.600070210259171,0.4148033463835075,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000327_0,1,-0.6056886354805409,-1.3926638603676724,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043b_0,2,-0.5647307410414387,-0.8174283991159785,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043c_0,2,0.36438630426791946,-16.215727311634005,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043d_0,2,-0.7082640922789195,-0.8248588717327647,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043e_0,2,-0.7094750922463969,-0.8289175513483475,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043f_0,2,-0.6331179154885008,-1.2376128497458316,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000440_0,2,-0.6961501745112273,-0.744942427623121,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000441_0,2,-0.5295088271091747,-1.5055889564591018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000442_0,2,-0.4791414716341768,-3.013838832915269,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000443_0,2,-0.4512149101671458,-3.88689071486856,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000444_0,2,-0.7025361448149661,-0.9532597822527652,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000445_0,2,-0.38749088293059714,8.446036740582448,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000446_0,2,-0.5739016888187459,-1.9625226910524647,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000447_0,2,-0.3205818351219347,-4.7010012195637625,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000448_0,2,-0.6916748323047923,-0.790663191382742,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000449_0,2,-0.6884451081793687,-0.7341506232792542,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044a_0,2,-0.701282361292515,-0.9639987566360377,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044b_0,2,-0.6072374414691686,-2.296697684845785,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044c_0,2,-0.6317077605624718,0.8880166555497884,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044d_0,2,-0.6664029147200192,-1.4815680902468498,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044e_0,2,-0.697437000981819,-1.0095910647319788,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044f_0,2,-0.7102826588269368,-0.8461545394817174,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000450_0,2,-0.6996528863917897,-0.96348914174321,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000451_0,2,-0.7099478392431181,-0.8306295305977787,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000452_0,2,-0.7044848188517888,-0.8793895757986078,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000453_0,2,-0.7063902064388862,-0.9074898946425745,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000454_0,2,-0.6763659306884894,-1.3559845680136269,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000455_0,2,-0.6915934161291878,-0.9125062459075264,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000456_0,2,-0.7074291525710015,-0.8139948628019932,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000457_0,2,-0.7030982171955407,-0.95616493533202,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000458_0,2,-0.695860167629461,-1.0650361392625045,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000459_0,2,-0.7074926611141494,-0.7992438400254844,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045a_0,2,-0.7073062842014768,-0.7454050939050655,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045b_0,2,-0.6896958206455588,-0.24665406312891117,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045c_0,2,-0.7102941980104865,-0.8460980173686005,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045d_0,2,-0.7101063193026742,-0.8334185010510522,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045e_0,2,-0.7076238937347265,-0.8578797064181222,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045f_0,2,-0.7102239746121791,-0.8404511540660535,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000460_0,2,-0.7054178400717649,-0.9211476747582156,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000461_0,2,-0.7100812726325745,-0.834813134599761,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000462_0,2,-0.7102382565360916,-0.8452495458491576,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000463_0,2,-0.7094313949513449,-0.8445890169485957,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000464_0,2,-0.7100468482507074,-0.8495764201583685,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000465_0,2,-0.7084467436668433,-0.8754214097330981,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000466_0,2,-0.7074634474973123,-0.8042166687712979,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000467_0,2,-0.7093713403339832,-0.8599536523820543,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000468_0,2,-0.7073857204140407,-0.8923964714867408,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000469_0,2,-0.7086845708351965,-0.851703646824098,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046a_0,2,-0.6611647388152658,-0.7500995780635219,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046b_0,2,-0.710382876700795,-0.84596933680924,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046c_0,2,-0.7082494922870847,-0.8504953194488953,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046d_0,2,-0.6981479836061963,-0.46712298146105624,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046e_0,2,-0.7020527422218088,-0.9640967880207806,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046f_0,2,-0.7073133736077722,-0.8129129215980426,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000470_0,2,-0.6981503251136059,-0.7953646874442099,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000471_0,2,-0.7045575911442289,-0.674376426493449,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000472_0,2,-0.7031296959430097,-0.9500280557936767,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000473_0,2,-0.7098434752285324,-0.853607063811511,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000474_0,2,-0.6868112530703795,-0.32097143961191016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000475_0,2,-0.7039317145107472,-0.9387953955887598,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000476_0,2,-0.7099058732621081,-0.8455361865015584,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000477_0,2,-0.709523083518244,-0.8582794098923171,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000478_0,2,-0.7097335101981358,-0.8404239540438584,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000479_0,2,-0.7091847537656294,-0.8600428511349033,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047a_0,2,-0.70268220386741,-0.5760280010148056,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047b_0,2,-0.7094473861513085,-0.8413668342505354,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047c_0,2,-0.7006391900273452,-0.9717931721046692,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047d_0,2,-0.702913705206627,-0.8774374946220496,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047e_0,2,-0.7080135247350409,-0.8222520327464707,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047f_0,2,-0.7091394652829845,-0.8627459480058243,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000480_0,2,-0.710272868687686,-0.8476346839554105,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000481_0,2,-0.7102139788831715,-0.8460845387405875,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000482_0,2,-0.70522340215549,-0.9202671397575538,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000483_0,2,-0.7097462640614809,-0.855703543192453,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000484_0,2,-0.6901399905454371,-0.4739098399466757,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000485_0,2,-0.6969278202417504,-0.2912926882801292,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000486_0,2,-0.7092460985663064,-0.8277374795559768,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000487_0,2,-0.7017998886324734,-0.8671322537689498,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000488_0,2,-0.7063905096931223,-0.8895476150075228,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000489_0,2,-0.7039736915905935,-0.8211277202796982,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048a_0,2,-0.6768057931488227,-0.9881845790638218,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048b_0,2,-0.7090251068902225,-0.8336582599954598,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048c_0,2,-0.6905851506019849,-0.7651328656268092,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048d_0,2,-0.7102396650277782,-0.8480943485080552,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048e_0,2,-0.7103933633918581,-0.8456989477246756,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048f_0,2,-0.7064256078908266,-0.9073395524779413,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000490_0,2,-0.7100097317768079,-0.851731122482401,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000491_0,2,-0.7084702183336408,-0.8742916041135051,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000492_0,2,-0.7089793346981772,-0.8647503705584884,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000493_0,2,-0.7044154664927836,-0.9284038243163895,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000494_0,2,-0.7098990705518402,-0.8531391373889337,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000495_0,2,-0.7090874539945705,-0.8649610870455939,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000496_0,2,-0.707831211106637,-0.8793381520692186,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000497_0,2,-0.7099694363337166,-0.8521011936104816,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000498_0,2,-0.7091859043958587,-0.8641337339699058,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000499_0,2,-0.7098802710778969,-0.8535318836921187,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049a_0,2,-0.6987599856310085,-0.8147645554454335,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049b_0,2,-0.7083998674079934,-0.8781639127582678,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049c_0,2,-0.7012462188131543,-0.9692161987731691,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049d_0,2,-0.710231193483169,-0.8478332939130307,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049e_0,2,-0.6766504892716879,-1.353847692574208,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049f_0,2,-0.6977998402114662,-1.0238118941875343,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a0_0,2,-0.7102978385879282,-0.8471640944487638,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a1_0,2,-0.6902077521693857,-1.1261186102887952,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a2_0,2,-0.7100504272105675,-0.8503103821450654,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a3_0,2,-0.6981962231848138,-0.9789922934687276,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a4_0,2,-0.6919003781721931,-0.25500491621255666,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a5_0,2,-0.7103881464931934,-0.8449235399868597,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a6_0,2,-0.710437691034377,-0.8443681205655071,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a7_0,2,-0.7087113241358771,-0.8707513998486448,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a8_0,2,-0.6983213919137077,-0.9680032492500298,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a9_0,2,-0.7085848001466014,-0.8730583171550538,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004aa_0,2,-0.6600610430907162,-1.5109746208399386,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ab_0,2,-0.7056430047970872,-0.9097922716400298,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ac_0,2,-0.7097605125622637,-0.8556815214817614,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ad_0,2,-0.7001922281864299,-0.9989997669672731,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ae_0,2,-0.7097554618265309,-0.8547332332334955,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004af_0,2,-0.7075330398815866,-0.856485299275935,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b0_0,2,-0.6814247896926307,-1.261006033780163,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b1_0,2,-0.5600491906602783,-3.1043861342357557,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b2_0,2,-0.7033898905599372,-0.9036449118410047,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b3_0,2,-0.708152737203968,-0.8709039679338414,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b4_0,2,-0.707178096679058,-0.8748585948862696,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b5_0,2,-0.7092248675664905,-0.8504266900016929,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b6_0,2,-0.7049778781125676,-0.7278350014740425,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e2_0,3,-0.7103353477060081,-0.8373877221368807,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e3_0,3,-0.7103724007505672,-0.8410043401334704,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e4_0,3,-0.7103633467934829,-0.8445132899387799,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e5_0,3,-0.7099725854855146,-0.8522754525453465,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e6_0,3,-0.7102957188087515,-0.8459484442610744,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e7_0,3,-0.7100214635946598,-0.8469955346555124,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e8_0,3,-0.7101381600802441,-0.8454972244010401,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e9_0,3,-0.7104267777563382,-0.8442844629898245,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ea_0,3,-0.709969057226304,-0.8479280509481094,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005eb_0,3,-0.7096496689979305,-0.8567918212523442,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ec_0,3,-0.7101652979217241,-0.847922421018789,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ed_0,3,-0.7102902467523089,-0.8404026443467864,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ee_0,3,-0.7103389725583498,-0.8413627042386277,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ef_0,3,-0.7100253227589101,-0.850014346756798,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f0_0,3,-0.6982024220096169,-0.7888771611051689,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f1_0,3,-0.710127919665506,-0.8470434247879354,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f2_0,3,-0.7104458901194856,-0.8442297226071147,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f3_0,3,-0.7104008274132104,-0.8451637045867527,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f4_0,3,-0.7095481541899351,-0.8575124379270559,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f5_0,3,-0.7102514051527736,-0.833383469337479,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f6_0,3,-0.7097746864689144,-0.8300521109633606,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f7_0,3,-0.7102837263172368,-0.8461990963802084,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f8_0,3,-0.6788270167020483,-1.2213891885622734,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f9_0,3,-0.7035335108239218,-0.9522736495513112,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fa_0,3,-0.7085783037263101,-0.8635796454962068,"{""type"":""MultiPoint"",""coordinates"":[]}"
